"node_from","node_to","iteration","edge_type","value"
"V11","V11","iter25","level",18.2595238095238
"V12","V11","iter25","level",23.2515873015873
"V13","V11","iter25","level",17.5404761904762
"T","V11","iter25","level",0
"V1","V12","iter25","level",26.9551587301587
"V2","V12","iter25","level",38.6404761904762
"V3","V12","iter25","level",27.8555555555555
"V4","V12","iter25","level",28.4186507936508
"V5","V12","iter25","level",26.4373015873016
"V6","V12","iter25","level",42.5452380952381
"V7","V12","iter25","level",36.7634920634921
"V8","V12","iter25","level",32.5285714285714
"V9","V12","iter25","level",25.9896825396825
"V10","V12","iter25","level",18.01829004329
"V11","V12","iter25","level",17.6365079365079
"V12","V12","iter25","level",23.6511904761905
"V13","V12","iter25","level",22.6297619047619
"T","V12","iter25","level",0
"V1","V13","iter25","level",21.8587301587302
"V2","V13","iter25","level",27.2
"V3","V13","iter25","level",25.4297619047619
"V4","V13","iter25","level",18.6988095238095
"V5","V13","iter25","level",19.7849206349206
"V6","V13","iter25","level",26.9769841269841
"V7","V13","iter25","level",26.2376984126984
"V8","V13","iter25","level",27.9797619047619
"V9","V13","iter25","level",25.0206349206349
"V10","V13","iter25","level",19.7706349206349
"V11","V13","iter25","level",19.9690476190476
"V12","V13","iter25","level",20.8956349206349
"V13","V13","iter25","level",21.584126984127
"T","V13","iter25","level",0
"V1","T","iter25","level",199.785389610388
"V2","T","iter25","level",230.524639249637
"V3","T","iter25","level",225.853787878786
"V4","T","iter25","level",237.994264069262
"V5","T","iter25","level",211.778427128426
"V6","T","iter25","level",223.628282828281
"V7","T","iter25","level",178.00119047619
"V8","T","iter25","level",223.139971139969
"V9","T","iter25","level",270.272979797978
"V10","T","iter25","level",242.108788433786
"V11","T","iter25","level",229.162373737372
"V12","T","iter25","level",279.778787878786
"V13","T","iter25","level",235.461327561326
"T","T","iter25","level",0
"V1","V1","iter26","level",23.6146825396825
"V2","V1","iter26","level",16.9349206349206
"V3","V1","iter26","level",32.6476190476191
"V4","V1","iter26","level",23.2099206349206
"V5","V1","iter26","level",58.4833333333333
"V6","V1","iter26","level",34.1234126984127
"V7","V1","iter26","level",54.5892857142857
"V8","V1","iter26","level",40.7571428571429
"V9","V1","iter26","level",11.475
"V10","V1","iter26","level",9.96071428571429
"V11","V1","iter26","level",14.1277777777778
"V12","V1","iter26","level",16.1416666666667
"V13","V1","iter26","level",11.7595238095238
"T","V1","iter26","level",0
"V1","V2","iter26","level",27.3440476190476
"V2","V2","iter26","level",30.0373015873016
"V3","V2","iter26","level",39.6281746031746
"V4","V2","iter26","level",33.5099206349206
"V5","V2","iter26","level",77.1654761904762
"V6","V2","iter26","level",33.2444444444444
"V7","V2","iter26","level",61.925
"V8","V2","iter26","level",41.8694444444445
"V9","V2","iter26","level",18.5650793650794
"V10","V2","iter26","level",14.6896825396825
"V11","V2","iter26","level",22.8571428571428
"V12","V2","iter26","level",22.6166666666667
"V13","V2","iter26","level",14.2563492063492
"T","V2","iter26","level",0
"V1","V3","iter26","level",35.6003968253968
"V2","V3","iter26","level",33.0238095238095
"V3","V3","iter26","level",22.1642857142857
"V4","V3","iter26","level",37.5333333333333
"V5","V3","iter26","level",43.5142857142857
"V6","V3","iter26","level",25.7023809523809
"V7","V3","iter26","level",29.7285714285714
"V8","V3","iter26","level",33.0583333333333
"V9","V3","iter26","level",15.8765873015873
"V10","V3","iter26","level",14.315873015873
"V11","V3","iter26","level",15.8428571428571
"V12","V3","iter26","level",25.1087301587301
"V13","V3","iter26","level",10.9146825396825
"T","V3","iter26","level",0
"V1","V4","iter26","level",30.4154761904762
"V2","V4","iter26","level",38.9793650793651
"V3","V4","iter26","level",45.4079365079365
"V4","V4","iter26","level",54.5055555555556
"V5","V4","iter26","level",33.5166666666667
"V6","V4","iter26","level",20.9015873015873
"V7","V4","iter26","level",44.3738095238095
"V8","V4","iter26","level",44.7940476190476
"V9","V4","iter26","level",19.2079365079365
"V10","V4","iter26","level",20.6634920634921
"V11","V4","iter26","level",19.3876984126984
"V12","V4","iter26","level",29.3150793650794
"V13","V4","iter26","level",19.2912698412698
"T","V4","iter26","level",0
"V1","V5","iter26","level",46.5095238095238
"V2","V5","iter26","level",35.1063492063492
"V3","V5","iter26","level",32.7357142857143
"V4","V5","iter26","level",25.5388888888889
"V5","V5","iter26","level",22.4285714285714
"V6","V5","iter26","level",22.1948412698413
"V7","V5","iter26","level",49.7380952380953
"V8","V5","iter26","level",37.7785714285714
"V9","V5","iter26","level",13.3964285714286
"V10","V5","iter26","level",10.434126984127
"V11","V5","iter26","level",18.3753968253968
"V12","V5","iter26","level",20.0666666666667
"V13","V5","iter26","level",10.7718253968254
"T","V5","iter26","level",0
"V1","V6","iter26","level",39.1976190476191
"V2","V6","iter26","level",32.922619047619
"V3","V6","iter26","level",28.8111111111111
"V4","V6","iter26","level",27.9761904761905
"V5","V6","iter26","level",19.5773809523809
"V6","V6","iter26","level",21.2055555555555
"V7","V6","iter26","level",44.6142857142857
"V8","V6","iter26","level",41.3869047619048
"V9","V6","iter26","level",18.9436507936508
"V10","V6","iter26","level",10.6722222222222
"V11","V6","iter26","level",15.693253968254
"V12","V6","iter26","level",25.5964285714286
"V13","V6","iter26","level",12.4837301587302
"T","V6","iter26","level",0
"V1","V7","iter26","level",54.7380952380953
"V2","V7","iter26","level",38.5980158730159
"V3","V7","iter26","level",59.3190476190476
"V4","V7","iter26","level",32.8710317460317
"V5","V7","iter26","level",68.575
"V6","V7","iter26","level",32.318253968254
"V7","V7","iter26","level",25.1539682539682
"V8","V7","iter26","level",23.4361111111111
"V9","V7","iter26","level",16.5095238095238
"V10","V7","iter26","level",12.425
"V11","V7","iter26","level",18.4936507936508
"V12","V7","iter26","level",23.2948773448773
"V13","V7","iter26","level",13.1202380952381
"T","V7","iter26","level",0
"V1","V8","iter26","level",57.0345238095239
"V2","V8","iter26","level",48.8194444444445
"V3","V8","iter26","level",40.3638888888889
"V4","V8","iter26","level",46.6190476190477
"V5","V8","iter26","level",65.1583333333334
"V6","V8","iter26","level",34.2535714285714
"V7","V8","iter26","level",42.0333333333333
"V8","V8","iter26","level",45.5642857142857
"V9","V8","iter26","level",13.3619047619048
"V10","V8","iter26","level",14.4166666666667
"V11","V8","iter26","level",17.6325396825397
"V12","V8","iter26","level",27.9583333333333
"V13","V8","iter26","level",16.8289682539683
"T","V8","iter26","level",0
"V1","V9","iter26","level",23.1702380952381
"V2","V9","iter26","level",34.6730158730159
"V3","V9","iter26","level",22.5535714285714
"V4","V9","iter26","level",26.3531746031746
"V5","V9","iter26","level",26.9071428571429
"V6","V9","iter26","level",24.5218253968254
"V7","V9","iter26","level",28.3452380952381
"V8","V9","iter26","level",32.2011904761905
"V9","V9","iter26","level",16.2730158730159
"V10","V9","iter26","level",12.1420634920635
"V11","V9","iter26","level",17.1023809523809
"V12","V9","iter26","level",21.6
"V13","V9","iter26","level",14.893253968254
"T","V9","iter26","level",0
"V1","V10","iter26","level",24.0297619047619
"V2","V10","iter26","level",22.1571428571428
"V3","V10","iter26","level",33.2515873015873
"V4","V10","iter26","level",27.4
"V5","V10","iter26","level",28.5416666666667
"V6","V10","iter26","level",16.5944444444444
"V7","V10","iter26","level",22.8555555555555
"V8","V10","iter26","level",25.9892857142857
"V9","V10","iter26","level",18.1396825396825
"V10","V10","iter26","level",11.0063492063492
"V11","V10","iter26","level",18.8968253968254
"V12","V10","iter26","level",14.9646825396825
"V13","V10","iter26","level",13.7170634920635
"T","V10","iter26","level",0
"V1","V11","iter26","level",19.9511904761905
"V2","V11","iter26","level",33.6900793650794
"V3","V11","iter26","level",32.497619047619
"V4","V11","iter26","level",30.4853174603174
"V5","V11","iter26","level",21.8690476190476
"V6","V11","iter26","level",19.0242063492063
"V7","V11","iter26","level",28.6523809523809
"V8","V11","iter26","level",29.9238095238095
"V9","V11","iter26","level",16.4503968253968
"V10","V11","iter26","level",10.872619047619
"V11","V11","iter26","level",23.2515873015873
"V12","V11","iter26","level",28.5765873015873
"V13","V11","iter26","level",15.743253968254
"T","V11","iter26","level",0
"V1","V12","iter26","level",24.7654761904762
"V2","V12","iter26","level",45.652380952381
"V3","V12","iter26","level",35.0714285714286
"V4","V12","iter26","level",41.7559523809524
"V5","V12","iter26","level",27.1503968253968
"V6","V12","iter26","level",26.5912698412698
"V7","V12","iter26","level",34.1730158730159
"V8","V12","iter26","level",42.0428571428572
"V9","V12","iter26","level",21.5004329004329
"V10","V12","iter26","level",16.1440476190476
"V11","V12","iter26","level",20.4805555555555
"V12","V12","iter26","level",29.8670634920635
"V13","V12","iter26","level",19.8420634920635
"T","V12","iter26","level",0
"V1","V13","iter26","level",20.1511904761905
"V2","V13","iter26","level",27.7440476190476
"V3","V13","iter26","level",17.5055555555555
"V4","V13","iter26","level",20.5190476190476
"V5","V13","iter26","level",22.8845238095238
"V6","V13","iter26","level",21.3928571428571
"V7","V13","iter26","level",27.1511904761905
"V8","V13","iter26","level",27.0130952380952
"V9","V13","iter26","level",17.5380952380952
"V10","V13","iter26","level",11.7583333333333
"V11","V13","iter26","level",14.4571428571429
"V12","V13","iter26","level",22.4515873015873
"V13","V13","iter26","level",20.5845238095238
"T","V13","iter26","level",0
"V1","T","iter26","level",199.677922077921
"V2","T","iter26","level",235.88784271284
"V3","T","iter26","level",230.564754689753
"V4","T","iter26","level",269.757756132754
"V5","T","iter26","level",191.814898989898
"V6","T","iter26","level",207.91634199134
"V7","T","iter26","level",197.445779220778
"V8","T","iter26","level",255.288888888886
"V9","T","iter26","level",234.661544011542
"V10","T","iter26","level",235.796717171715
"V11","T","iter26","level",235.638564213562
"V12","T","iter26","level",273.299711399709
"V13","T","iter26","level",219.056962481961
"T","T","iter26","level",0
"V1","V1","iter27","level",38.6555555555556
"V2","V1","iter27","level",25.065873015873
"V3","V1","iter27","level",39.1071428571429
"V4","V1","iter27","level",41.5242063492064
"V5","V1","iter27","level",60.7908730158731
"V6","V1","iter27","level",22.597619047619
"V7","V1","iter27","level",51.668253968254
"V8","V1","iter27","level",62.6230158730159
"V9","V1","iter27","level",13.1702380952381
"V10","V1","iter27","level",11.9242063492063
"V11","V1","iter27","level",16.1273809523809
"V12","V1","iter27","level",18.1884920634921
"V13","V1","iter27","level",13.5
"T","V1","iter27","level",0
"V1","V2","iter27","level",27.3928571428571
"V2","V2","iter27","level",36.059126984127
"V3","V2","iter27","level",51.0099206349207
"V4","V2","iter27","level",41.5892857142857
"V5","V2","iter27","level",52.7349206349207
"V6","V2","iter27","level",28.6880952380952
"V7","V2","iter27","level",43.6051587301588
"V8","V2","iter27","level",63.8043650793651
"V9","V2","iter27","level",18.2952380952381
"V10","V2","iter27","level",15.2373015873016
"V11","V2","iter27","level",20.7845238095238
"V12","V2","iter27","level",19.2646825396825
"V13","V2","iter27","level",14.6892857142857
"T","V2","iter27","level",0
"V1","V3","iter27","level",29.6178571428571
"V2","V3","iter27","level",24.6123015873016
"V3","V3","iter27","level",40.4321428571429
"V4","V3","iter27","level",30.3742063492063
"V5","V3","iter27","level",51.4944444444445
"V6","V3","iter27","level",23.6083333333333
"V7","V3","iter27","level",38.1972222222222
"V8","V3","iter27","level",47.8079365079365
"V9","V3","iter27","level",16.4980158730159
"V10","V3","iter27","level",14.4011904761905
"V11","V3","iter27","level",17.5686507936508
"V12","V3","iter27","level",17.1206349206349
"V13","V3","iter27","level",12.1769841269841
"T","V3","iter27","level",0
"V1","V4","iter27","level",27.2202380952381
"V2","V4","iter27","level",29.1150793650793
"V3","V4","iter27","level",32.6511904761905
"V4","V4","iter27","level",35.3059523809524
"V5","V4","iter27","level",58.6067460317461
"V6","V4","iter27","level",27.3404761904762
"V7","V4","iter27","level",34.0392857142857
"V8","V4","iter27","level",48.3321428571429
"V9","V4","iter27","level",17.2380952380952
"V10","V4","iter27","level",11.7242063492063
"V11","V4","iter27","level",16.6551587301587
"V12","V4","iter27","level",12.7563492063492
"V13","V4","iter27","level",16.8416666666667
"T","V4","iter27","level",0
"V1","V5","iter27","level",27.8801587301587
"V2","V5","iter27","level",35.8551587301587
"V3","V5","iter27","level",57.0099206349207
"V4","V5","iter27","level",56.4218253968254
"V5","V5","iter27","level",28.3349206349206
"V6","V5","iter27","level",15.0777777777778
"V7","V5","iter27","level",59.6892857142858
"V8","V5","iter27","level",83.5726190476191
"V9","V5","iter27","level",16.6214285714286
"V10","V5","iter27","level",11.872619047619
"V11","V5","iter27","level",19.7575396825397
"V12","V5","iter27","level",14.4349206349206
"V13","V5","iter27","level",12.647619047619
"T","V5","iter27","level",0
"V1","V6","iter27","level",27.6690476190476
"V2","V6","iter27","level",34.0928571428571
"V3","V6","iter27","level",28.7404761904762
"V4","V6","iter27","level",29.0361111111111
"V5","V6","iter27","level",31.425
"V6","V6","iter27","level",22.5833333333333
"V7","V6","iter27","level",43.202380952381
"V8","V6","iter27","level",64.3396825396826
"V9","V6","iter27","level",17.4321428571429
"V10","V6","iter27","level",14.9992063492063
"V11","V6","iter27","level",19.4246031746032
"V12","V6","iter27","level",12.2547619047619
"V13","V6","iter27","level",9.98333333333333
"T","V6","iter27","level",0
"V1","V7","iter27","level",35.8063492063492
"V2","V7","iter27","level",44.8964285714286
"V3","V7","iter27","level",45.8253968253968
"V4","V7","iter27","level",41.1369047619048
"V5","V7","iter27","level",67.0666666666667
"V6","V7","iter27","level",35.5162698412698
"V7","V7","iter27","level",37.0972222222222
"V8","V7","iter27","level",29.0619047619048
"V9","V7","iter27","level",23.7595238095238
"V10","V7","iter27","level",18.7563492063492
"V11","V7","iter27","level",19.4273809523809
"V12","V7","iter27","level",17.668253968254
"V13","V7","iter27","level",13.1238095238095
"T","V7","iter27","level",0
"V1","V8","iter27","level",30.6003968253968
"V2","V8","iter27","level",38.9361111111111
"V3","V8","iter27","level",42.5583333333333
"V4","V8","iter27","level",50.9142857142857
"V5","V8","iter27","level",69.3785714285715
"V6","V8","iter27","level",44.1575396825397
"V7","V8","iter27","level",29.0773809523809
"V8","V8","iter27","level",26.4781746031746
"V9","V8","iter27","level",13.9484126984127
"V10","V8","iter27","level",15.8253968253968
"V11","V8","iter27","level",12.9087301587302
"V12","V8","iter27","level",9.72380952380952
"V13","V8","iter27","level",13.3397186147186
"T","V8","iter27","level",0
"V1","V9","iter27","level",30.688492063492
