"node_from","node_to","iteration","edge_type","value"
"V12","V6","iter27","level",11.054834054834
"V13","V6","iter27","level",9.94007936507936
"T","V6","iter27","level",0
"V1","V7","iter27","level",59.0715007215007
"V2","V7","iter27","level",44.0178071928072
"V3","V7","iter27","level",36.7020313020313
"V4","V7","iter27","level",16.2837662337662
"V5","V7","iter27","level",10.4698162948163
"V6","V7","iter27","level",19.5214646464646
"V7","V7","iter27","level",18.5611471861472
"V8","V7","iter27","level",11.0142968142968
"V9","V7","iter27","level",16.071114996115
"V10","V7","iter27","level",14.3277777777778
"V11","V7","iter27","level",16.9241452991453
"V12","V7","iter27","level",12.425468975469
"V13","V7","iter27","level",19.5691197691198
"T","V7","iter27","level",0
"V1","V8","iter27","level",42.8481601731602
"V2","V8","iter27","level",27.6044372294372
"V3","V8","iter27","level",30.0763888888889
"V4","V8","iter27","level",11.6162698412698
"V5","V8","iter27","level",15.9488455988456
"V6","V8","iter27","level",10.6921356421356
"V7","V8","iter27","level",12.6964646464646
"V8","V8","iter27","level",14.3143217893218
"V9","V8","iter27","level",13.7973665223665
"V10","V8","iter27","level",9.80079365079365
"V11","V8","iter27","level",17.6936868686869
"V12","V8","iter27","level",8.40162337662337
"V13","V8","iter27","level",8.42729492729493
"T","V8","iter27","level",0
"V1","V9","iter27","level",49.6064324564325
"V2","V9","iter27","level",37.9929292929293
"V3","V9","iter27","level",22.518697968698
"V4","V9","iter27","level",10.5560966810967
"V5","V9","iter27","level",19.922533022533
"V6","V9","iter27","level",14.3139971139971
"V7","V9","iter27","level",13.4964285714286
"V8","V9","iter27","level",12.4055666555667
"V9","V9","iter27","level",20.0083444333444
"V10","V9","iter27","level",14.5342712842713
"V11","V9","iter27","level",27.7269841269841
"V12","V9","iter27","level",11.4576118326118
"V13","V9","iter27","level",12.5460067710068
"T","V9","iter27","level",0
"V1","V10","iter27","level",36.1321178821179
"V2","V10","iter27","level",40.4873015873016
"V3","V10","iter27","level",24.4005411255411
"V4","V10","iter27","level",12.5222943722944
"V5","V10","iter27","level",14.3686618936619
"V6","V10","iter27","level",12.1122766122766
"V7","V10","iter27","level",14.3388278388278
"V8","V10","iter27","level",9.74173881673882
"V9","V10","iter27","level",15.1940836940837
"V10","V10","iter27","level",9.09963924963925
"V11","V10","iter27","level",15.6795454545454
"V12","V10","iter27","level",13.3269230769231
"V13","V10","iter27","level",9.81429681429682
"T","V10","iter27","level",0
"V1","V11","iter27","level",54.6881313131314
"V2","V11","iter27","level",72.7572510822512
"V3","V11","iter27","level",40.6405122655123
"V4","V11","iter27","level",18.0115551115551
"V5","V11","iter27","level",16.6603896103896
"V6","V11","iter27","level",18.0695165945166
"V7","V11","iter27","level",18.1587301587302
"V8","V11","iter27","level",12.6726551226551
"V9","V11","iter27","level",19.3223665223665
"V10","V11","iter27","level",14.5670745920746
"V11","V11","iter27","level",18.2421717171717
"V12","V11","iter27","level",10.7239177489177
"V13","V11","iter27","level",13.0238095238095
"T","V11","iter27","level",0
"V1","V12","iter27","level",41.3743437118437
"V2","V12","iter27","level",40.1361471861472
"V3","V12","iter27","level",26.2643217893218
"V4","V12","iter27","level",12.9429292929293
"V5","V12","iter27","level",14.3536075036075
"V6","V12","iter27","level",10.450505050505
"V7","V12","iter27","level",10.9282467532468
"V8","V12","iter27","level",7.62374847374848
"V9","V12","iter27","level",12.9099567099567
"V10","V12","iter27","level",10.0794122544123
"V11","V12","iter27","level",18.7791847041847
"V12","V12","iter27","level",14.6313852813853
"V13","V12","iter27","level",8.5751443001443
"T","V12","iter27","level",0
"V1","V13","iter27","level",30.4405483405483
"V2","V13","iter27","level",35.9306388056388
"V3","V13","iter27","level",43.2012265512266
"V4","V13","iter27","level",13.773088023088
"V5","V13","iter27","level",11.54329004329
"V6","V13","iter27","level",17.4778499278499
"V7","V13","iter27","level",15.6618797868798
"V8","V13","iter27","level",10.5202741702742
"V9","V13","iter27","level",12.4138639138639
"V10","V13","iter27","level",12.3000721500721
"V11","V13","iter27","level",15.4195165945166
"V12","V13","iter27","level",7.81590909090909
"V13","V13","iter27","level",10.9059884559885
"T","V13","iter27","level",0
"V1","T","iter27","level",197.989942002441
"V2","T","iter27","level",200.769183594182
"V3","T","iter27","level",199.074848762348
"V4","T","iter27","level",230.156693306692
"V5","T","iter27","level",202.219655344654
"V6","T","iter27","level",270.328185703185
"V7","T","iter27","level",262.612065712065
"V8","T","iter27","level",194.054130020306
"V9","T","iter27","level",206.11219058719
"V10","T","iter27","level",200.237903762903
"V11","T","iter27","level",222.504362304361
"V12","T","iter27","level",198.721679137855
"V13","T","iter27","level",220.229556554555
"T","T","iter27","level",0
"V1","V1","iter28","level",67.9583805083806
"V2","V1","iter28","level",62.3885142635143
"V3","V1","iter28","level",79.8664502164502
"V4","V1","iter28","level",13.945670995671
"V5","V1","iter28","level",27.8465007215007
"V6","V1","iter28","level",16.7174603174603
"V7","V1","iter28","level",16.1769841269841
"V8","V1","iter28","level",24.9800366300366
"V9","V1","iter28","level",28.6802308802309
"V10","V1","iter28","level",19.3699855699856
"V11","V1","iter28","level",25.2544733044733
"V12","V1","iter28","level",17.6270562770563
"V13","V1","iter28","level",19.9076118326118
"T","V1","iter28","level",0
"V1","V2","iter28","level",83.0885392385393
"V2","V2","iter28","level",50.2420634920635
"V3","V2","iter28","level",90.3382395382395
"V4","V2","iter28","level",14.9001766207648
"V5","V2","iter28","level",19.7357142857143
"V6","V2","iter28","level",18.3500360750361
"V7","V2","iter28","level",21.9143328893329
"V8","V2","iter28","level",19.8139360639361
"V9","V2","iter28","level",37.9722333222333
"V10","V2","iter28","level",15.6270202020202
"V11","V2","iter28","level",28.4301337551337
"V12","V2","iter28","level",21.9457792207792
"V13","V2","iter28","level",15.2103535353535
"T","V2","iter28","level",0
"V1","V3","iter28","level",81.9670024420025
"V2","V3","iter28","level",62.9281746031747
"V3","V3","iter28","level",54.5151875901876
"V4","V3","iter28","level",19.6044733044733
"V5","V3","iter28","level",28.7624098124098
"V6","V3","iter28","level",21.5667748917749
"V7","V3","iter28","level",12.4680014430014
"V8","V3","iter28","level",21.4437229437229
"V9","V3","iter28","level",32.845646020646
"V10","V3","iter28","level",17.7332722832723
"V11","V3","iter28","level",24.8318653568654
"V12","V3","iter28","level",23.4254329004329
"V13","V3","iter28","level",17.470646020646
"T","V3","iter28","level",0
"V1","V4","iter28","level",36.7392857142857
"V2","V4","iter28","level",32.400468975469
"V3","V4","iter28","level",39.8209706959707
"V4","V4","iter28","level",8.89997502497502
"V5","V4","iter28","level",15.1949494949495
"V6","V4","iter28","level",12.7810606060606
"V7","V4","iter28","level",8.35162337662337
"V8","V4","iter28","level",9.99606782106782
"V9","V4","iter28","level",16.0083083583084
"V10","V4","iter28","level",10.6138888888889
"V11","V4","iter28","level",17.1031135531135
"V12","V4","iter28","level",16.21969003219
"V13","V4","iter28","level",7.31082251082251
"T","V4","iter28","level",0
"V1","V5","iter28","level",48.8846542346543
"V2","V5","iter28","level",36.3195526695527
"V3","V5","iter28","level",44.6897907647908
"V4","V5","iter28","level",11.8504329004329
"V5","V5","iter28","level",14.6944555444555
"V6","V5","iter28","level",14.8036435786436
"V7","V5","iter28","level",17.1464646464646
"V8","V5","iter28","level",14.8135642135642
"V9","V5","iter28","level",22.052355977356
"V10","V5","iter28","level",10.9742424242424
"V11","V5","iter28","level",17.5227272727273
"V12","V5","iter28","level",21.6457431457431
"V13","V5","iter28","level",16.3460678210678
"T","V5","iter28","level",0
"V1","V6","iter28","level",24.148001998002
"V2","V6","iter28","level",28.5236874236874
"V3","V6","iter28","level",63.4170995670996
"V4","V6","iter28","level",12.4868797868798
"V5","V6","iter28","level",14.139368964369
"V6","V6","iter28","level",22.743228993229
"V7","V6","iter28","level",12.4441919191919
"V8","V6","iter28","level",8.97344877344877
"V9","V6","iter28","level",13.7782217782218
"V10","V6","iter28","level",12.9068181818182
"V11","V6","iter28","level",16.7063242313242
"V12","V6","iter28","level",23.1862554112554
"V13","V6","iter28","level",14.411482961483
"T","V6","iter28","level",0
"V1","V7","iter28","level",38.8170745920746
"V2","V7","iter28","level",37.85
"V3","V7","iter28","level",32.2023199023199
"V4","V7","iter28","level",11.8949605949606
"V5","V7","iter28","level",13.2798701298701
"V6","V7","iter28","level",11.5992784992785
"V7","V7","iter28","level",9.84173881673882
"V8","V7","iter28","level",11.3523809523809
"V9","V7","iter28","level",14.5047619047619
"V10","V7","iter28","level",10.3892857142857
"V11","V7","iter28","level",17.6178682428682
"V12","V7","iter28","level",13.8087412587413
"V13","V7","iter28","level",14.9619408369408
"T","V7","iter28","level",0
"V1","V8","iter28","level",33.8571789321789
"V2","V8","iter28","level",41.1333083583084
"V3","V8","iter28","level",37.0337051837052
"V4","V8","iter28","level",11.7983877233877
"V5","V8","iter28","level",15.5821789321789
"V6","V8","iter28","level",18.8468253968254
"V7","V8","iter28","level",11.8269841269841
"V8","V8","iter28","level",17.5247835497835
"V9","V8","iter28","level",17.502355977356
"V10","V8","iter28","level",11.5099567099567
"V11","V8","iter28","level",20.6231240981241
"V12","V8","iter28","level",17.224975024975
"V13","V8","iter28","level",9.4247113997114
"T","V8","iter28","level",0
"V1","V9","iter28","level",64.4591380841381
"V2","V9","iter28","level",49.6978354978356
"V3","V9","iter28","level",62.7624098124099
"V4","V9","iter28","level",14.6326118326118
"V5","V9","iter28","level",16.1556277056277
"V6","V9","iter28","level",14.4189615939616
"V7","V9","iter28","level",13.3789793539794
"V8","V9","iter28","level",16.0992784992785
"V9","V9","iter28","level",18.8774531024531
"V10","V9","iter28","level",13.7115079365079
"V11","V9","iter28","level",21.5520202020202
"V12","V9","iter28","level",17.7420135420135
"V13","V9","iter28","level",16.1388278388278
"T","V9","iter28","level",0
"V1","V10","iter28","level",21.9941197691198
"V2","V10","iter28","level",36.5084054834055
"V3","V10","iter28","level",45.4838744588745
"V4","V10","iter28","level",7.10235597735598
"V5","V10","iter28","level",16.1926046176046
"V6","V10","iter28","level",15.2257936507936
"V7","V10","iter28","level",13.1341380841381
"V8","V10","iter28","level",14.2698773448773
"V9","V10","iter28","level",13.9675685425685
"V10","V10","iter28","level",12.8933261183261
"V11","V10","iter28","level",15.8468253968254
"V12","V10","iter28","level",20.1493506493506
"V13","V10","iter28","level",11.0865800865801
"T","V10","iter28","level",0
"V1","V11","iter28","level",37.7116522366522
"V2","V11","iter28","level",58.6591380841382
"V3","V11","iter28","level",44.8806277056277
"V4","V11","iter28","level",13.2309884559885
"V5","V11","iter28","level",18.7882395382395
"V6","V11","iter28","level",13.8103535353535
"V7","V11","iter28","level",13.8936868686869
"V8","V11","iter28","level",15.5433261183261
"V9","V11","iter28","level",19.9606893106893
"V10","V11","iter28","level",13.9024891774892
"V11","V11","iter28","level",23.0734848484848
"V12","V11","iter28","level",15.479834054834
"V13","V11","iter28","level",12.5824786324786
"T","V11","iter28","level",0
"V1","V12","iter28","level",46.9056027306027
"V2","V12","iter28","level",39.7226551226551
"V3","V12","iter28","level",52.9348595848596
"V4","V12","iter28","level",10.9583083583084
"V5","V12","iter28","level",20.6454184704185
"V6","V12","iter28","level",14.41443001443
"V7","V12","iter28","level",13.6277777777778
"V8","V12","iter28","level",14.7587412587413
"V9","V12","iter28","level",18.363431013431
"V10","V12","iter28","level",14.5971722721723
"V11","V12","iter28","level",18.5306388056388
"V12","V12","iter28","level",17.8532467532467
"V13","V12","iter28","level",13.0802308802309
"T","V12","iter28","level",0
"V1","V13","iter28","level",25.0564574314574
"V2","V13","iter28","level",31.3306637806638
"V3","V13","iter28","level",40.7075757575758
"V4","V13","iter28","level",9.15133477633478
"V5","V13","iter28","level",13.0988455988456
"V6","V13","iter28","level",18.9987845487845
"V7","V13","iter28","level",10.5917748917749
"V8","V13","iter28","level",11.5441197691198
"V9","V13","iter28","level",17.9135642135642
"V10","V13","iter28","level",12.8568181818182
"V11","V13","iter28","level",14.4211038961039
"V12","V13","iter28","level",18.5269591519592
"V13","V13","iter28","level",10.2345099345099
"T","V13","iter28","level",0
"V1","T","iter28","level",207.384057609057
"V2","T","iter28","level",224.257897657897
"V3","T","iter28","level",199.651484626484
"V4","T","iter28","level",207.992054187641
"V5","T","iter28","level",219.936005661004
"V6","T","iter28","level",194.221361971361
"V7","T","iter28","level",189.499891774891
"V8","T","iter28","level",231.208633033632
"V9","T","iter28","level",280.336630036629
"V10","T","iter28","level",222.59655067155
"V11","T","iter28","level",207.750821400821
"V12","T","iter28","level",210.60958069708
"V13","T","iter28","level",216.297524697524
"T","T","iter28","level",0
"V1","V1","iter29","level",37.7492424242424
"V2","V1","iter29","level",85.2714035964036
"V3","V1","iter29","level",99.6361111111112
"V4","V1","iter29","level",32.0187229437229
"V5","V1","iter29","level",24.7795093795094
"V6","V1","iter29","level",22.179797979798
"V7","V1","iter29","level",25.4020923520923
"V8","V1","iter29","level",26.6686868686869
"V9","V1","iter29","level",24.2250360750361
"V10","V1","iter29","level",18.3428932178932
"V11","V1","iter29","level",27.9227994227994
"V12","V1","iter29","level",20.4199134199134
"V13","V1","iter29","level",22.2643217893218
"T","V1","iter29","level",0
"V1","V2","iter29","level",81.8853285603286
"V2","V2","iter29","level",53.6301337551338
"V3","V2","iter29","level",71.5238455988456
"V4","V2","iter29","level",27.2660894660895
"V5","V2","iter29","level",19.245670995671
"V6","V2","iter29","level",19.9452131202131
"V7","V2","iter29","level",19.4342352092352
"V8","V2","iter29","level",22.73219003219
"V9","V2","iter29","level",17.2297619047619
"V10","V2","iter29","level",13.8103896103896
"V11","V2","iter29","level",18.1615662115662
"V12","V2","iter29","level",18.9671106671107
"V13","V2","iter29","level",28.4996753246753
"T","V2","iter29","level",0
"V1","V3","iter29","level",101.697799422799
"V2","V3","iter29","level",67.936926961927
"V3","V3","iter29","level",41.4822510822511
"V4","V3","iter29","level",25.5262987012987
"V5","V3","iter29","level",24.709595959596
"V6","V3","iter29","level",19.2378427128427
"V7","V3","iter29","level",21.9738455988456
"V8","V3","iter29","level",20.370670995671
"V9","V3","iter29","level",20.0376373626374
"V10","V3","iter29","level",15.9230158730159
"V11","V3","iter29","level",28.9032467532467
"V12","V3","iter29","level",24.6492424242424
"V13","V3","iter29","level",19.6381673881674
