selected_features,iteration,metric,relevant,value
7,iter13,separability index,7 relevant,0.9625
8,iter13,separability index,7 relevant,0.975
9,iter13,separability index,7 relevant,0.9625
10,iter13,separability index,7 relevant,0.9625
11,iter13,separability index,7 relevant,0.965
12,iter13,separability index,7 relevant,0.9725
2,iter14,separability index,7 relevant,0.34
3,iter14,separability index,7 relevant,0.505
4,iter14,separability index,7 relevant,0.6275
5,iter14,separability index,7 relevant,0.76
6,iter14,separability index,7 relevant,0.8625
7,iter14,separability index,7 relevant,0.975
8,iter14,separability index,7 relevant,0.975
9,iter14,separability index,7 relevant,0.975
10,iter14,separability index,7 relevant,0.975
11,iter14,separability index,7 relevant,0.97
12,iter14,separability index,7 relevant,0.975
2,iter15,separability index,7 relevant,0.38
3,iter15,separability index,7 relevant,0.515
4,iter15,separability index,7 relevant,0.575
5,iter15,separability index,7 relevant,0.735
6,iter15,separability index,7 relevant,0.845
7,iter15,separability index,7 relevant,0.975
8,iter15,separability index,7 relevant,0.97
9,iter15,separability index,7 relevant,0.9675
10,iter15,separability index,7 relevant,0.9725
11,iter15,separability index,7 relevant,0.965
12,iter15,separability index,7 relevant,0.96
2,iter16,separability index,7 relevant,0.3425
3,iter16,separability index,7 relevant,0.4925
4,iter16,separability index,7 relevant,0.63
5,iter16,separability index,7 relevant,0.71
6,iter16,separability index,7 relevant,0.83
7,iter16,separability index,7 relevant,0.97
8,iter16,separability index,7 relevant,0.9725
9,iter16,separability index,7 relevant,0.9675
10,iter16,separability index,7 relevant,0.985
11,iter16,separability index,7 relevant,0.9725
12,iter16,separability index,7 relevant,0.9775
2,iter17,separability index,7 relevant,0.3875
3,iter17,separability index,7 relevant,0.485
4,iter17,separability index,7 relevant,0.5875
5,iter17,separability index,7 relevant,0.71
6,iter17,separability index,7 relevant,0.84
7,iter17,separability index,7 relevant,0.9775
8,iter17,separability index,7 relevant,0.99
9,iter17,separability index,7 relevant,0.985
10,iter17,separability index,7 relevant,0.99
11,iter17,separability index,7 relevant,0.9925
12,iter17,separability index,7 relevant,0.98
2,iter18,separability index,7 relevant,0.345
3,iter18,separability index,7 relevant,0.4875
4,iter18,separability index,7 relevant,0.6175
5,iter18,separability index,7 relevant,0.7325
6,iter18,separability index,7 relevant,0.8425
7,iter18,separability index,7 relevant,0.9775
8,iter18,separability index,7 relevant,0.975
9,iter18,separability index,7 relevant,0.9725
10,iter18,separability index,7 relevant,0.975
11,iter18,separability index,7 relevant,0.97
12,iter18,separability index,7 relevant,0.975
2,iter19,separability index,7 relevant,0.3675
3,iter19,separability index,7 relevant,0.4875
4,iter19,separability index,7 relevant,0.6
5,iter19,separability index,7 relevant,0.75
6,iter19,separability index,7 relevant,0.84
7,iter19,separability index,7 relevant,0.9825
8,iter19,separability index,7 relevant,0.9825
9,iter19,separability index,7 relevant,0.9825
10,iter19,separability index,7 relevant,0.98
11,iter19,separability index,7 relevant,0.985
12,iter19,separability index,7 relevant,0.98
2,iter20,separability index,7 relevant,0.36
3,iter20,separability index,7 relevant,0.525
4,iter20,separability index,7 relevant,0.6175
5,iter20,separability index,7 relevant,0.76
6,iter20,separability index,7 relevant,0.8725
7,iter20,separability index,7 relevant,0.9775
8,iter20,separability index,7 relevant,0.9775
9,iter20,separability index,7 relevant,0.9775
10,iter20,separability index,7 relevant,0.975
11,iter20,separability index,7 relevant,0.9725
12,iter20,separability index,7 relevant,0.9775
2,iter21,separability index,7 relevant,0.3675
3,iter21,separability index,7 relevant,0.505
4,iter21,separability index,7 relevant,0.6
5,iter21,separability index,7 relevant,0.745
6,iter21,separability index,7 relevant,0.8475
7,iter21,separability index,7 relevant,0.99
8,iter21,separability index,7 relevant,0.9875
9,iter21,separability index,7 relevant,0.99
10,iter21,separability index,7 relevant,0.9975
11,iter21,separability index,7 relevant,0.9975
12,iter21,separability index,7 relevant,0.995
2,iter22,separability index,7 relevant,0.345
3,iter22,separability index,7 relevant,0.4825
4,iter22,separability index,7 relevant,0.63
5,iter22,separability index,7 relevant,0.7375
6,iter22,separability index,7 relevant,0.8625
7,iter22,separability index,7 relevant,0.985
8,iter22,separability index,7 relevant,0.9875
9,iter22,separability index,7 relevant,0.9875
10,iter22,separability index,7 relevant,0.9875
11,iter22,separability index,7 relevant,0.9925
12,iter22,separability index,7 relevant,0.99
2,iter23,separability index,7 relevant,0.36
3,iter23,separability index,7 relevant,0.5125
4,iter23,separability index,7 relevant,0.615
5,iter23,separability index,7 relevant,0.7475
6,iter23,separability index,7 relevant,0.8675
7,iter23,separability index,7 relevant,0.9725
8,iter23,separability index,7 relevant,0.975
9,iter23,separability index,7 relevant,0.975
10,iter23,separability index,7 relevant,0.975
11,iter23,separability index,7 relevant,0.9825
12,iter23,separability index,7 relevant,0.9825
2,iter24,separability index,7 relevant,0.34
3,iter24,separability index,7 relevant,0.495
4,iter24,separability index,7 relevant,0.59
5,iter24,separability index,7 relevant,0.6975
6,iter24,separability index,7 relevant,0.82
7,iter24,separability index,7 relevant,0.9775
8,iter24,separability index,7 relevant,0.975
9,iter24,separability index,7 relevant,0.9725
10,iter24,separability index,7 relevant,0.9725
11,iter24,separability index,7 relevant,0.97
12,iter24,separability index,7 relevant,0.975
2,iter25,separability index,7 relevant,0.3625
3,iter25,separability index,7 relevant,0.4825
4,iter25,separability index,7 relevant,0.6375
5,iter25,separability index,7 relevant,0.735
6,iter25,separability index,7 relevant,0.86
7,iter25,separability index,7 relevant,0.985
8,iter25,separability index,7 relevant,0.99
9,iter25,separability index,7 relevant,0.9925
10,iter25,separability index,7 relevant,0.99
11,iter25,separability index,7 relevant,0.9925
12,iter25,separability index,7 relevant,0.995
2,iter26,separability index,7 relevant,0.335
3,iter26,separability index,7 relevant,0.49
4,iter26,separability index,7 relevant,0.605
5,iter26,separability index,7 relevant,0.7075
6,iter26,separability index,7 relevant,0.86
7,iter26,separability index,7 relevant,0.9725
8,iter26,separability index,7 relevant,0.97
9,iter26,separability index,7 relevant,0.975
10,iter26,separability index,7 relevant,0.98
11,iter26,separability index,7 relevant,0.975
12,iter26,separability index,7 relevant,0.97
2,iter27,separability index,7 relevant,0.355
3,iter27,separability index,7 relevant,0.4675
4,iter27,separability index,7 relevant,0.5925
5,iter27,separability index,7 relevant,0.72
6,iter27,separability index,7 relevant,0.855
7,iter27,separability index,7 relevant,0.9825
8,iter27,separability index,7 relevant,0.9825
9,iter27,separability index,7 relevant,0.9825
10,iter27,separability index,7 relevant,0.98
11,iter27,separability index,7 relevant,0.98
12,iter27,separability index,7 relevant,0.98
2,iter28,separability index,7 relevant,0.3675
3,iter28,separability index,7 relevant,0.485
4,iter28,separability index,7 relevant,0.62
5,iter28,separability index,7 relevant,0.725
6,iter28,separability index,7 relevant,0.865
7,iter28,separability index,7 relevant,0.975
8,iter28,separability index,7 relevant,0.9825
9,iter28,separability index,7 relevant,0.985
10,iter28,separability index,7 relevant,0.9825
11,iter28,separability index,7 relevant,0.9775
12,iter28,separability index,7 relevant,0.9775
2,iter29,separability index,7 relevant,0.3625
3,iter29,separability index,7 relevant,0.4775
4,iter29,separability index,7 relevant,0.6075
5,iter29,separability index,7 relevant,0.75
6,iter29,separability index,7 relevant,0.8675
7,iter29,separability index,7 relevant,0.975
8,iter29,separability index,7 relevant,0.98
9,iter29,separability index,7 relevant,0.98
10,iter29,separability index,7 relevant,0.98
11,iter29,separability index,7 relevant,0.98
12,iter29,separability index,7 relevant,0.975
2,iter30,separability index,7 relevant,0.3775
3,iter30,separability index,7 relevant,0.4575
4,iter30,separability index,7 relevant,0.5875
5,iter30,separability index,7 relevant,0.7075
6,iter30,separability index,7 relevant,0.865
7,iter30,separability index,7 relevant,0.98
8,iter30,separability index,7 relevant,0.9825
9,iter30,separability index,7 relevant,0.98
10,iter30,separability index,7 relevant,0.9775
11,iter30,separability index,7 relevant,0.985
12,iter30,separability index,7 relevant,0.9825
2,iter1,hypothesis margin,7 relevant,-0.04771
3,iter1,hypothesis margin,7 relevant,0.119005
4,iter1,hypothesis margin,7 relevant,0.206225
5,iter1,hypothesis margin,7 relevant,0.29495
6,iter1,hypothesis margin,7 relevant,0.36271
7,iter1,hypothesis margin,7 relevant,0.444045
8,iter1,hypothesis margin,7 relevant,0.413065
9,iter1,hypothesis margin,7 relevant,0.39518
10,iter1,hypothesis margin,7 relevant,0.377375
11,iter1,hypothesis margin,7 relevant,0.35314
12,iter1,hypothesis margin,7 relevant,0.338235
2,iter2,hypothesis margin,7 relevant,-0.00246000000000001
3,iter2,hypothesis margin,7 relevant,0.13629
4,iter2,hypothesis margin,7 relevant,0.25215
5,iter2,hypothesis margin,7 relevant,0.32106
6,iter2,hypothesis margin,7 relevant,0.378725
7,iter2,hypothesis margin,7 relevant,0.451815
8,iter2,hypothesis margin,7 relevant,0.41784
9,iter2,hypothesis margin,7 relevant,0.39252
10,iter2,hypothesis margin,7 relevant,0.37623
11,iter2,hypothesis margin,7 relevant,0.36054
12,iter2,hypothesis margin,7 relevant,0.342625
2,iter3,hypothesis margin,7 relevant,-0.025375
3,iter3,hypothesis margin,7 relevant,0.133875
4,iter3,hypothesis margin,7 relevant,0.25009
5,iter3,hypothesis margin,7 relevant,0.3179
6,iter3,hypothesis margin,7 relevant,0.38574
7,iter3,hypothesis margin,7 relevant,0.452115
8,iter3,hypothesis margin,7 relevant,0.43
9,iter3,hypothesis margin,7 relevant,0.413925
10,iter3,hypothesis margin,7 relevant,0.39707
11,iter3,hypothesis margin,7 relevant,0.371755
12,iter3,hypothesis margin,7 relevant,0.353405
2,iter4,hypothesis margin,7 relevant,-0.024805
3,iter4,hypothesis margin,7 relevant,0.1204
4,iter4,hypothesis margin,7 relevant,0.234325
5,iter4,hypothesis margin,7 relevant,0.305225
6,iter4,hypothesis margin,7 relevant,0.375925
7,iter4,hypothesis margin,7 relevant,0.48224
8,iter4,hypothesis margin,7 relevant,0.44148
9,iter4,hypothesis margin,7 relevant,0.427885
10,iter4,hypothesis margin,7 relevant,0.40399
11,iter4,hypothesis margin,7 relevant,0.385395
12,iter4,hypothesis margin,7 relevant,0.359135
2,iter5,hypothesis margin,7 relevant,-0.02359
3,iter5,hypothesis margin,7 relevant,0.134885
4,iter5,hypothesis margin,7 relevant,0.232565
5,iter5,hypothesis margin,7 relevant,0.30843
6,iter5,hypothesis margin,7 relevant,0.37175
7,iter5,hypothesis margin,7 relevant,0.45306
8,iter5,hypothesis margin,7 relevant,0.42857
9,iter5,hypothesis margin,7 relevant,0.408185
10,iter5,hypothesis margin,7 relevant,0.38875
11,iter5,hypothesis margin,7 relevant,0.365755
12,iter5,hypothesis margin,7 relevant,0.34254
2,iter6,hypothesis margin,7 relevant,-0.052915
3,iter6,hypothesis margin,7 relevant,0.111495
4,iter6,hypothesis margin,7 relevant,0.22611
5,iter6,hypothesis margin,7 relevant,0.302925
6,iter6,hypothesis margin,7 relevant,0.36246
7,iter6,hypothesis margin,7 relevant,0.44105
8,iter6,hypothesis margin,7 relevant,0.419
9,iter6,hypothesis margin,7 relevant,0.392055
10,iter6,hypothesis margin,7 relevant,0.370495
11,iter6,hypothesis margin,7 relevant,0.351615
12,iter6,hypothesis margin,7 relevant,0.330795
2,iter7,hypothesis margin,7 relevant,-0.04439
3,iter7,hypothesis margin,7 relevant,0.12528
4,iter7,hypothesis margin,7 relevant,0.23943
5,iter7,hypothesis margin,7 relevant,0.301695
6,iter7,hypothesis margin,7 relevant,0.350645
7,iter7,hypothesis margin,7 relevant,0.447605
8,iter7,hypothesis margin,7 relevant,0.41901
9,iter7,hypothesis margin,7 relevant,0.401185
10,iter7,hypothesis margin,7 relevant,0.376255
11,iter7,hypothesis margin,7 relevant,0.3643
12,iter7,hypothesis margin,7 relevant,0.346325
2,iter8,hypothesis margin,7 relevant,-0.035635
3,iter8,hypothesis margin,7 relevant,0.11851
4,iter8,hypothesis margin,7 relevant,0.214675
5,iter8,hypothesis margin,7 relevant,0.300135
6,iter8,hypothesis margin,7 relevant,0.36344
7,iter8,hypothesis margin,7 relevant,0.456655
8,iter8,hypothesis margin,7 relevant,0.426785
9,iter8,hypothesis margin,7 relevant,0.401965
10,iter8,hypothesis margin,7 relevant,0.557445
11,iter8,hypothesis margin,7 relevant,0.362985
12,iter8,hypothesis margin,7 relevant,0.34804
2,iter9,hypothesis margin,7 relevant,-0.035645
3,iter9,hypothesis margin,7 relevant,0.113505
4,iter9,hypothesis margin,7 relevant,0.21092
5,iter9,hypothesis margin,7 relevant,0.287055
6,iter9,hypothesis margin,7 relevant,0.347185
7,iter9,hypothesis margin,7 relevant,0.441085
8,iter9,hypothesis margin,7 relevant,0.41388
9,iter9,hypothesis margin,7 relevant,0.395535
10,iter9,hypothesis margin,7 relevant,0.37907
11,iter9,hypothesis margin,7 relevant,0.356435
12,iter9,hypothesis margin,7 relevant,0.339675
2,iter10,hypothesis margin,7 relevant,-0.05188
3,iter10,hypothesis margin,7 relevant,0.1221
4,iter10,hypothesis margin,7 relevant,0.231655
5,iter10,hypothesis margin,7 relevant,0.298925
6,iter10,hypothesis margin,7 relevant,0.365325
7,iter10,hypothesis margin,7 relevant,0.461415
8,iter10,hypothesis margin,7 relevant,0.43492
9,iter10,hypothesis margin,7 relevant,0.411125
10,iter10,hypothesis margin,7 relevant,0.3914
11,iter10,hypothesis margin,7 relevant,0.37186
12,iter10,hypothesis margin,7 relevant,0.351605
2,iter11,hypothesis margin,7 relevant,-0.018705
3,iter11,hypothesis margin,7 relevant,0.13727
4,iter11,hypothesis margin,7 relevant,0.233345
5,iter11,hypothesis margin,7 relevant,0.31199
6,iter11,hypothesis margin,7 relevant,0.359915
7,iter11,hypothesis margin,7 relevant,0.432185
8,iter11,hypothesis margin,7 relevant,0.41256
9,iter11,hypothesis margin,7 relevant,0.382075
10,iter11,hypothesis margin,7 relevant,0.37139
11,iter11,hypothesis margin,7 relevant,0.34734
12,iter11,hypothesis margin,7 relevant,0.338205
2,iter12,hypothesis margin,7 relevant,-0.036815
3,iter12,hypothesis margin,7 relevant,0.14429
4,iter12,hypothesis margin,7 relevant,0.2434
5,iter12,hypothesis margin,7 relevant,0.30019
6,iter12,hypothesis margin,7 relevant,0.356455
7,iter12,hypothesis margin,7 relevant,0.450625
8,iter12,hypothesis margin,7 relevant,0.42352
9,iter12,hypothesis margin,7 relevant,0.40113
10,iter12,hypothesis margin,7 relevant,0.38786
11,iter12,hypothesis margin,7 relevant,0.36937
12,iter12,hypothesis margin,7 relevant,0.352295
2,iter13,hypothesis margin,7 relevant,-0.01724
3,iter13,hypothesis margin,7 relevant,0.159235
4,iter13,hypothesis margin,7 relevant,0.245495
5,iter13,hypothesis margin,7 relevant,0.310805
6,iter13,hypothesis margin,7 relevant,0.376055
7,iter13,hypothesis margin,7 relevant,0.45851
8,iter13,hypothesis margin,7 relevant,0.426705
9,iter13,hypothesis margin,7 relevant,0.40938
10,iter13,hypothesis margin,7 relevant,0.38629
11,iter13,hypothesis margin,7 relevant,0.35902
12,iter13,hypothesis margin,7 relevant,0.342965
2,iter14,hypothesis margin,7 relevant,-0.03962
3,iter14,hypothesis margin,7 relevant,0.127055
4,iter14,hypothesis margin,7 relevant,0.227175
5,iter14,hypothesis margin,7 relevant,0.32749
6,iter14,hypothesis margin,7 relevant,0.386035
7,iter14,hypothesis margin,7 relevant,0.445645
8,iter14,hypothesis margin,7 relevant,0.41611
9,iter14,hypothesis margin,7 relevant,0.38942
10,iter14,hypothesis margin,7 relevant,0.362825
11,iter14,hypothesis margin,7 relevant,0.347905
12,iter14,hypothesis margin,7 relevant,0.33275
2,iter15,hypothesis margin,7 relevant,-0.027845
3,iter15,hypothesis margin,7 relevant,0.12729
4,iter15,hypothesis margin,7 relevant,0.218485
5,iter15,hypothesis margin,7 relevant,0.302655
6,iter15,hypothesis margin,7 relevant,0.36309
7,iter15,hypothesis margin,7 relevant,0.446015
8,iter15,hypothesis margin,7 relevant,0.41461
9,iter15,hypothesis margin,7 relevant,0.395155
10,iter15,hypothesis margin,7 relevant,0.37988
11,iter15,hypothesis margin,7 relevant,0.364055
12,iter15,hypothesis margin,7 relevant,0.34594
2,iter16,hypothesis margin,7 relevant,-0.04181
3,iter16,hypothesis margin,7 relevant,0.113795
4,iter16,hypothesis margin,7 relevant,0.224665
5,iter16,hypothesis margin,7 relevant,0.296615
6,iter16,hypothesis margin,7 relevant,0.36043
7,iter16,hypothesis margin,7 relevant,0.431275
8,iter16,hypothesis margin,7 relevant,0.41582
9,iter16,hypothesis margin,7 relevant,0.39652
10,iter16,hypothesis margin,7 relevant,0.380775
11,iter16,hypothesis margin,7 relevant,0.36374
12,iter16,hypothesis margin,7 relevant,0.341675
2,iter17,hypothesis margin,7 relevant,-0.031165
3,iter17,hypothesis margin,7 relevant,0.126025
4,iter17,hypothesis margin,7 relevant,0.23098
5,iter17,hypothesis margin,7 relevant,0.306275
