selected_features,iteration,metric,relevant,value
3,iter6,separability index,7 relevant,0.49
4,iter6,separability index,7 relevant,0.585
5,iter6,separability index,7 relevant,0.72
6,iter6,separability index,7 relevant,0.8625
7,iter6,separability index,7 relevant,0.975
8,iter6,separability index,7 relevant,0.98
9,iter6,separability index,7 relevant,0.9775
10,iter6,separability index,7 relevant,0.9775
11,iter6,separability index,7 relevant,0.9775
12,iter6,separability index,7 relevant,0.9775
2,iter7,separability index,7 relevant,0.3875
3,iter7,separability index,7 relevant,0.5175
4,iter7,separability index,7 relevant,0.67
5,iter7,separability index,7 relevant,0.7625
6,iter7,separability index,7 relevant,0.8525
7,iter7,separability index,7 relevant,0.985
8,iter7,separability index,7 relevant,0.985
9,iter7,separability index,7 relevant,0.985
10,iter7,separability index,7 relevant,0.9825
11,iter7,separability index,7 relevant,0.98
12,iter7,separability index,7 relevant,0.9825
2,iter8,separability index,7 relevant,0.365
3,iter8,separability index,7 relevant,0.5075
4,iter8,separability index,7 relevant,0.61
5,iter8,separability index,7 relevant,0.7425
6,iter8,separability index,7 relevant,0.8825
7,iter8,separability index,7 relevant,0.98
8,iter8,separability index,7 relevant,0.98
9,iter8,separability index,7 relevant,0.9825
10,iter8,separability index,7 relevant,0.98
11,iter8,separability index,7 relevant,0.9825
12,iter8,separability index,7 relevant,0.9825
2,iter9,separability index,7 relevant,0.35
3,iter9,separability index,7 relevant,0.4875
4,iter9,separability index,7 relevant,0.59
5,iter9,separability index,7 relevant,0.7375
6,iter9,separability index,7 relevant,0.85
7,iter9,separability index,7 relevant,0.98
8,iter9,separability index,7 relevant,0.985
9,iter9,separability index,7 relevant,0.98
10,iter9,separability index,7 relevant,0.98
11,iter9,separability index,7 relevant,0.9775
12,iter9,separability index,7 relevant,0.9775
2,iter10,separability index,7 relevant,0.35
3,iter10,separability index,7 relevant,0.48
4,iter10,separability index,7 relevant,0.61
5,iter10,separability index,7 relevant,0.72
6,iter10,separability index,7 relevant,0.845
7,iter10,separability index,7 relevant,0.9875
8,iter10,separability index,7 relevant,0.985
9,iter10,separability index,7 relevant,0.985
10,iter10,separability index,7 relevant,0.985
11,iter10,separability index,7 relevant,0.985
12,iter10,separability index,7 relevant,0.9825
2,iter11,separability index,7 relevant,0.38
3,iter11,separability index,7 relevant,0.5175
4,iter11,separability index,7 relevant,0.625
5,iter11,separability index,7 relevant,0.7525
6,iter11,separability index,7 relevant,0.8725
7,iter11,separability index,7 relevant,0.9725
8,iter11,separability index,7 relevant,0.9725
9,iter11,separability index,7 relevant,0.9675
10,iter11,separability index,7 relevant,0.9725
11,iter11,separability index,7 relevant,0.9725
12,iter11,separability index,7 relevant,0.98
2,iter12,separability index,7 relevant,0.35
3,iter12,separability index,7 relevant,0.4925
4,iter12,separability index,7 relevant,0.605
5,iter12,separability index,7 relevant,0.6925
6,iter12,separability index,7 relevant,0.85
7,iter12,separability index,7 relevant,0.985
8,iter12,separability index,7 relevant,0.9925
9,iter12,separability index,7 relevant,0.9775
10,iter12,separability index,7 relevant,0.975
11,iter12,separability index,7 relevant,0.9775
12,iter12,separability index,7 relevant,0.9775
2,iter13,separability index,7 relevant,0.37
3,iter13,separability index,7 relevant,0.5425
4,iter13,separability index,7 relevant,0.64
5,iter13,separability index,7 relevant,0.7525
6,iter13,separability index,7 relevant,0.8675
7,iter13,separability index,7 relevant,0.97
8,iter13,separability index,7 relevant,0.9675
9,iter13,separability index,7 relevant,0.97
10,iter13,separability index,7 relevant,0.96
11,iter13,separability index,7 relevant,0.9675
12,iter13,separability index,7 relevant,0.97
2,iter14,separability index,7 relevant,0.355
3,iter14,separability index,7 relevant,0.505
4,iter14,separability index,7 relevant,0.6075
5,iter14,separability index,7 relevant,0.75
6,iter14,separability index,7 relevant,0.8525
7,iter14,separability index,7 relevant,0.975
8,iter14,separability index,7 relevant,0.975
9,iter14,separability index,7 relevant,0.975
10,iter14,separability index,7 relevant,0.97
11,iter14,separability index,7 relevant,0.97
12,iter14,separability index,7 relevant,0.9725
2,iter15,separability index,7 relevant,0.37
3,iter15,separability index,7 relevant,0.515
4,iter15,separability index,7 relevant,0.58
5,iter15,separability index,7 relevant,0.735
6,iter15,separability index,7 relevant,0.84
7,iter15,separability index,7 relevant,0.97
8,iter15,separability index,7 relevant,0.97
9,iter15,separability index,7 relevant,0.97
10,iter15,separability index,7 relevant,0.97
11,iter15,separability index,7 relevant,0.97
12,iter15,separability index,7 relevant,0.9525
2,iter16,separability index,7 relevant,0.345
3,iter16,separability index,7 relevant,0.4825
4,iter16,separability index,7 relevant,0.625
5,iter16,separability index,7 relevant,0.7075
6,iter16,separability index,7 relevant,0.8425
7,iter16,separability index,7 relevant,0.97
8,iter16,separability index,7 relevant,0.9675
9,iter16,separability index,7 relevant,0.975
10,iter16,separability index,7 relevant,0.975
11,iter16,separability index,7 relevant,0.9675
12,iter16,separability index,7 relevant,0.9725
2,iter17,separability index,7 relevant,0.3825
3,iter17,separability index,7 relevant,0.48
4,iter17,separability index,7 relevant,0.585
5,iter17,separability index,7 relevant,0.7025
6,iter17,separability index,7 relevant,0.8375
7,iter17,separability index,7 relevant,0.98
8,iter17,separability index,7 relevant,0.99
9,iter17,separability index,7 relevant,0.985
10,iter17,separability index,7 relevant,0.985
11,iter17,separability index,7 relevant,0.9925
12,iter17,separability index,7 relevant,0.99
2,iter18,separability index,7 relevant,0.34
3,iter18,separability index,7 relevant,0.5
4,iter18,separability index,7 relevant,0.615
5,iter18,separability index,7 relevant,0.7275
6,iter18,separability index,7 relevant,0.835
7,iter18,separability index,7 relevant,0.975
8,iter18,separability index,7 relevant,0.975
9,iter18,separability index,7 relevant,0.9675
10,iter18,separability index,7 relevant,0.9725
11,iter18,separability index,7 relevant,0.975
12,iter18,separability index,7 relevant,0.975
2,iter19,separability index,7 relevant,0.38
3,iter19,separability index,7 relevant,0.4925
4,iter19,separability index,7 relevant,0.6125
5,iter19,separability index,7 relevant,0.7525
6,iter19,separability index,7 relevant,0.8375
7,iter19,separability index,7 relevant,0.9825
8,iter19,separability index,7 relevant,0.9825
9,iter19,separability index,7 relevant,0.98
10,iter19,separability index,7 relevant,0.985
11,iter19,separability index,7 relevant,0.9875
12,iter19,separability index,7 relevant,0.985
2,iter20,separability index,7 relevant,0.355
3,iter20,separability index,7 relevant,0.51
4,iter20,separability index,7 relevant,0.635
5,iter20,separability index,7 relevant,0.77
6,iter20,separability index,7 relevant,0.865
7,iter20,separability index,7 relevant,0.975
8,iter20,separability index,7 relevant,0.98
9,iter20,separability index,7 relevant,0.98
10,iter20,separability index,7 relevant,0.9775
11,iter20,separability index,7 relevant,0.975
12,iter20,separability index,7 relevant,0.97
2,iter21,separability index,7 relevant,0.3675
3,iter21,separability index,7 relevant,0.505
4,iter21,separability index,7 relevant,0.5975
5,iter21,separability index,7 relevant,0.7375
6,iter21,separability index,7 relevant,0.8425
7,iter21,separability index,7 relevant,0.99
8,iter21,separability index,7 relevant,0.995
9,iter21,separability index,7 relevant,0.99
10,iter21,separability index,7 relevant,0.9975
11,iter21,separability index,7 relevant,0.995
12,iter21,separability index,7 relevant,0.9975
2,iter22,separability index,7 relevant,0.3475
3,iter22,separability index,7 relevant,0.49
4,iter22,separability index,7 relevant,0.625
5,iter22,separability index,7 relevant,0.7325
6,iter22,separability index,7 relevant,0.865
7,iter22,separability index,7 relevant,0.99
8,iter22,separability index,7 relevant,0.99
9,iter22,separability index,7 relevant,0.9925
10,iter22,separability index,7 relevant,0.9875
11,iter22,separability index,7 relevant,0.9925
12,iter22,separability index,7 relevant,0.9925
2,iter23,separability index,7 relevant,0.3575
3,iter23,separability index,7 relevant,0.515
4,iter23,separability index,7 relevant,0.6075
5,iter23,separability index,7 relevant,0.735
6,iter23,separability index,7 relevant,0.8675
7,iter23,separability index,7 relevant,0.9725
8,iter23,separability index,7 relevant,0.975
9,iter23,separability index,7 relevant,0.9775
10,iter23,separability index,7 relevant,0.975
11,iter23,separability index,7 relevant,0.985
12,iter23,separability index,7 relevant,0.9875
2,iter24,separability index,7 relevant,0.34
3,iter24,separability index,7 relevant,0.4675
4,iter24,separability index,7 relevant,0.5875
5,iter24,separability index,7 relevant,0.7075
6,iter24,separability index,7 relevant,0.8325
7,iter24,separability index,7 relevant,0.9725
8,iter24,separability index,7 relevant,0.975
9,iter24,separability index,7 relevant,0.9725
10,iter24,separability index,7 relevant,0.9725
11,iter24,separability index,7 relevant,0.975
12,iter24,separability index,7 relevant,0.98
2,iter25,separability index,7 relevant,0.3725
3,iter25,separability index,7 relevant,0.4875
4,iter25,separability index,7 relevant,0.6425
5,iter25,separability index,7 relevant,0.74
6,iter25,separability index,7 relevant,0.8725
7,iter25,separability index,7 relevant,0.985
8,iter25,separability index,7 relevant,0.99
9,iter25,separability index,7 relevant,0.9925
10,iter25,separability index,7 relevant,0.99
11,iter25,separability index,7 relevant,0.99
12,iter25,separability index,7 relevant,0.99
2,iter26,separability index,7 relevant,0.3475
3,iter26,separability index,7 relevant,0.4925
4,iter26,separability index,7 relevant,0.605
5,iter26,separability index,7 relevant,0.705
6,iter26,separability index,7 relevant,0.845
7,iter26,separability index,7 relevant,0.9725
8,iter26,separability index,7 relevant,0.9775
9,iter26,separability index,7 relevant,0.97
10,iter26,separability index,7 relevant,0.975
11,iter26,separability index,7 relevant,0.9775
12,iter26,separability index,7 relevant,0.9675
2,iter27,separability index,7 relevant,0.3575
3,iter27,separability index,7 relevant,0.4675
4,iter27,separability index,7 relevant,0.59
5,iter27,separability index,7 relevant,0.72
6,iter27,separability index,7 relevant,0.8475
7,iter27,separability index,7 relevant,0.9825
8,iter27,separability index,7 relevant,0.9825
9,iter27,separability index,7 relevant,0.98
10,iter27,separability index,7 relevant,0.98
11,iter27,separability index,7 relevant,0.9775
12,iter27,separability index,7 relevant,0.9775
2,iter28,separability index,7 relevant,0.365
3,iter28,separability index,7 relevant,0.4875
4,iter28,separability index,7 relevant,0.6075
5,iter28,separability index,7 relevant,0.72
6,iter28,separability index,7 relevant,0.8675
7,iter28,separability index,7 relevant,0.98
8,iter28,separability index,7 relevant,0.9825
9,iter28,separability index,7 relevant,0.985
10,iter28,separability index,7 relevant,0.9825
11,iter28,separability index,7 relevant,0.9825
12,iter28,separability index,7 relevant,0.9825
2,iter29,separability index,7 relevant,0.365
3,iter29,separability index,7 relevant,0.4875
4,iter29,separability index,7 relevant,0.6075
5,iter29,separability index,7 relevant,0.7475
6,iter29,separability index,7 relevant,0.865
7,iter29,separability index,7 relevant,0.9775
8,iter29,separability index,7 relevant,0.98
9,iter29,separability index,7 relevant,0.9775
10,iter29,separability index,7 relevant,0.98
11,iter29,separability index,7 relevant,0.9825
12,iter29,separability index,7 relevant,0.9825
2,iter30,separability index,7 relevant,0.38
3,iter30,separability index,7 relevant,0.4575
4,iter30,separability index,7 relevant,0.5825
5,iter30,separability index,7 relevant,0.72
6,iter30,separability index,7 relevant,0.865
7,iter30,separability index,7 relevant,0.975
8,iter30,separability index,7 relevant,0.9825
9,iter30,separability index,7 relevant,0.9775
10,iter30,separability index,7 relevant,0.98
11,iter30,separability index,7 relevant,0.98
12,iter30,separability index,7 relevant,0.9775
2,iter1,hypothesis margin,7 relevant,-0.051575
3,iter1,hypothesis margin,7 relevant,0.11982
4,iter1,hypothesis margin,7 relevant,0.206305
5,iter1,hypothesis margin,7 relevant,0.293875
6,iter1,hypothesis margin,7 relevant,0.36279
7,iter1,hypothesis margin,7 relevant,0.445055
8,iter1,hypothesis margin,7 relevant,0.416285
9,iter1,hypothesis margin,7 relevant,0.39435
10,iter1,hypothesis margin,7 relevant,0.376625
11,iter1,hypothesis margin,7 relevant,0.354635
12,iter1,hypothesis margin,7 relevant,0.34029
2,iter2,hypothesis margin,7 relevant,-0.000279999999999998
3,iter2,hypothesis margin,7 relevant,0.1378
4,iter2,hypothesis margin,7 relevant,0.25074
5,iter2,hypothesis margin,7 relevant,0.323985
6,iter2,hypothesis margin,7 relevant,0.37699
7,iter2,hypothesis margin,7 relevant,0.453405
8,iter2,hypothesis margin,7 relevant,0.42002
9,iter2,hypothesis margin,7 relevant,0.39582
10,iter2,hypothesis margin,7 relevant,0.3699
11,iter2,hypothesis margin,7 relevant,0.35741
12,iter2,hypothesis margin,7 relevant,0.34015
2,iter3,hypothesis margin,7 relevant,-0.02012
3,iter3,hypothesis margin,7 relevant,0.132825
4,iter3,hypothesis margin,7 relevant,0.24742
5,iter3,hypothesis margin,7 relevant,0.36853
6,iter3,hypothesis margin,7 relevant,0.380995
7,iter3,hypothesis margin,7 relevant,0.451485
8,iter3,hypothesis margin,7 relevant,0.43194
9,iter3,hypothesis margin,7 relevant,0.41555
10,iter3,hypothesis margin,7 relevant,0.395155
11,iter3,hypothesis margin,7 relevant,0.37168
12,iter3,hypothesis margin,7 relevant,0.35502
2,iter4,hypothesis margin,7 relevant,-0.02711
3,iter4,hypothesis margin,7 relevant,0.121025
4,iter4,hypothesis margin,7 relevant,0.23459
5,iter4,hypothesis margin,7 relevant,0.30666
6,iter4,hypothesis margin,7 relevant,0.376415
7,iter4,hypothesis margin,7 relevant,0.479215
8,iter4,hypothesis margin,7 relevant,0.450555
9,iter4,hypothesis margin,7 relevant,0.422875
10,iter4,hypothesis margin,7 relevant,0.40493
11,iter4,hypothesis margin,7 relevant,0.384735
12,iter4,hypothesis margin,7 relevant,0.35833
2,iter5,hypothesis margin,7 relevant,-0.02007
3,iter5,hypothesis margin,7 relevant,0.136285
4,iter5,hypothesis margin,7 relevant,0.22665
5,iter5,hypothesis margin,7 relevant,0.308255
6,iter5,hypothesis margin,7 relevant,0.374555
7,iter5,hypothesis margin,7 relevant,0.45171
8,iter5,hypothesis margin,7 relevant,0.428625
9,iter5,hypothesis margin,7 relevant,0.404585
10,iter5,hypothesis margin,7 relevant,0.388475
11,iter5,hypothesis margin,7 relevant,0.368155
12,iter5,hypothesis margin,7 relevant,0.34574
2,iter6,hypothesis margin,7 relevant,-0.052065
3,iter6,hypothesis margin,7 relevant,0.10994
4,iter6,hypothesis margin,7 relevant,0.22775
5,iter6,hypothesis margin,7 relevant,0.30064
6,iter6,hypothesis margin,7 relevant,0.367905
7,iter6,hypothesis margin,7 relevant,0.441255
8,iter6,hypothesis margin,7 relevant,0.41765
9,iter6,hypothesis margin,7 relevant,0.389535
10,iter6,hypothesis margin,7 relevant,0.366075
11,iter6,hypothesis margin,7 relevant,0.353455
12,iter6,hypothesis margin,7 relevant,0.33089
2,iter7,hypothesis margin,7 relevant,-0.03626
3,iter7,hypothesis margin,7 relevant,0.122535
4,iter7,hypothesis margin,7 relevant,0.23381
5,iter7,hypothesis margin,7 relevant,0.303795
6,iter7,hypothesis margin,7 relevant,0.350155
7,iter7,hypothesis margin,7 relevant,0.44678
8,iter7,hypothesis margin,7 relevant,0.548175
9,iter7,hypothesis margin,7 relevant,0.400875
10,iter7,hypothesis margin,7 relevant,0.375785
11,iter7,hypothesis margin,7 relevant,0.36405
12,iter7,hypothesis margin,7 relevant,0.345925
2,iter8,hypothesis margin,7 relevant,-0.031125
3,iter8,hypothesis margin,7 relevant,0.119275
4,iter8,hypothesis margin,7 relevant,0.21559
5,iter8,hypothesis margin,7 relevant,0.297895
6,iter8,hypothesis margin,7 relevant,0.36041
7,iter8,hypothesis margin,7 relevant,0.456425
8,iter8,hypothesis margin,7 relevant,0.43056
9,iter8,hypothesis margin,7 relevant,0.397315
10,iter8,hypothesis margin,7 relevant,0.382565
11,iter8,hypothesis margin,7 relevant,0.36881
12,iter8,hypothesis margin,7 relevant,0.35126
2,iter9,hypothesis margin,7 relevant,-0.03584
3,iter9,hypothesis margin,7 relevant,0.11127
4,iter9,hypothesis margin,7 relevant,0.20717
5,iter9,hypothesis margin,7 relevant,0.28539
6,iter9,hypothesis margin,7 relevant,0.34842
7,iter9,hypothesis margin,7 relevant,0.442215
8,iter9,hypothesis margin,7 relevant,0.4157
9,iter9,hypothesis margin,7 relevant,0.394395
10,iter9,hypothesis margin,7 relevant,0.375605
11,iter9,hypothesis margin,7 relevant,0.3554
12,iter9,hypothesis margin,7 relevant,0.33984
2,iter10,hypothesis margin,7 relevant,-0.05298
3,iter10,hypothesis margin,7 relevant,0.119055
4,iter10,hypothesis margin,7 relevant,0.23629
5,iter10,hypothesis margin,7 relevant,0.30184
6,iter10,hypothesis margin,7 relevant,0.36511
7,iter10,hypothesis margin,7 relevant,0.462055
8,iter10,hypothesis margin,7 relevant,0.43675
9,iter10,hypothesis margin,7 relevant,0.410925
10,iter10,hypothesis margin,7 relevant,0.392675
11,iter10,hypothesis margin,7 relevant,0.36944
12,iter10,hypothesis margin,7 relevant,0.351305
